business_failure_code_bq;region_name;period_scope;sector_name;business_failure_code;business_failure_description
DIREN_Q_R75_DE_UL_DF_19_N_KZ_TT;Nouvelle-Aquitaine;trimestre;Activités financières et d'assurance;DIREN.Q.R75.DE.UL.DF.19.N.KZ.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R75_DE_UL_DF_19_N_LZ_TT;Nouvelle-Aquitaine;trimestre;Activités immobilières;DIREN.Q.R75.DE.UL.DF.19.N.LZ.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R75_DE_UL_DF_19_N_MN_TT;Nouvelle-Aquitaine;trimestre;Soutien aux entreprises;DIREN.Q.R75.DE.UL.DF.19.N.MN.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R75_DE_UL_DF_19_N_PS_TT;Nouvelle-Aquitaine;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R75.DE.UL.DF.19.N.PS.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R75_DE_UL_DF_19_N_ZZ_TT;Nouvelle-Aquitaine;trimestre;Tous secteurs;DIREN.Q.R75.DE.UL.DF.19.N.ZZ.TT;Nouvelle-Aquitaine - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R76_DE_UL_DF_19_N_AZ_TT;Occitanie;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R76.DE.UL.DF.19.N.AZ.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R76_DE_UL_DF_19_N_BE_TT;Occitanie;trimestre;Industrie;DIREN.Q.R76.DE.UL.DF.19.N.BE.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R76_DE_UL_DF_19_N_FZ_TT;Occitanie;trimestre;Construction;DIREN.Q.R76.DE.UL.DF.19.N.FZ.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R76_DE_UL_DF_19_N_G_TT;Occitanie;trimestre;Commerce et réparation automobile;DIREN.Q.R76.DE.UL.DF.19.N.G.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R76_DE_UL_DF_19_N_H_TT;Occitanie;trimestre;Transports et entreposage;DIREN.Q.R76.DE.UL.DF.19.N.H.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R76_DE_UL_DF_19_N_I_TT;Occitanie;trimestre;Hébergement et restauration;DIREN.Q.R76.DE.UL.DF.19.N.I.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R76_DE_UL_DF_19_N_JZ_TT;Occitanie;trimestre;Information et communication;DIREN.Q.R76.DE.UL.DF.19.N.JZ.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R76_DE_UL_DF_19_N_KZ_TT;Occitanie;trimestre;Activités financières et d'assurance;DIREN.Q.R76.DE.UL.DF.19.N.KZ.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R76_DE_UL_DF_19_N_LZ_TT;Occitanie;trimestre;Activités immobilières;DIREN.Q.R76.DE.UL.DF.19.N.LZ.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R76_DE_UL_DF_19_N_MN_TT;Occitanie;trimestre;Soutien aux entreprises;DIREN.Q.R76.DE.UL.DF.19.N.MN.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R76_DE_UL_DF_19_N_PS_TT;Occitanie;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R76.DE.UL.DF.19.N.PS.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R76_DE_UL_DF_19_N_ZZ_TT;Occitanie;trimestre;Tous secteurs;DIREN.Q.R76.DE.UL.DF.19.N.ZZ.TT;Occitanie - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R84_DE_UL_DF_19_N_AZ_TT;Auvergne-Rhône-Alpes;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R84.DE.UL.DF.19.N.AZ.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R84_DE_UL_DF_19_N_BE_TT;Auvergne-Rhône-Alpes;trimestre;Industrie;DIREN.Q.R84.DE.UL.DF.19.N.BE.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R84_DE_UL_DF_19_N_FZ_TT;Auvergne-Rhône-Alpes;trimestre;Construction;DIREN.Q.R84.DE.UL.DF.19.N.FZ.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R84_DE_UL_DF_19_N_G_TT;Auvergne-Rhône-Alpes;trimestre;Commerce et réparation automobile;DIREN.Q.R84.DE.UL.DF.19.N.G.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R84_DE_UL_DF_19_N_H_TT;Auvergne-Rhône-Alpes;trimestre;Transports et entreposage;DIREN.Q.R84.DE.UL.DF.19.N.H.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R84_DE_UL_DF_19_N_I_TT;Auvergne-Rhône-Alpes;trimestre;Hébergement et restauration;DIREN.Q.R84.DE.UL.DF.19.N.I.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R84_DE_UL_DF_19_N_JZ_TT;Auvergne-Rhône-Alpes;trimestre;Information et communication;DIREN.Q.R84.DE.UL.DF.19.N.JZ.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R84_DE_UL_DF_19_N_KZ_TT;Auvergne-Rhône-Alpes;trimestre;Activités financières et d'assurance;DIREN.Q.R84.DE.UL.DF.19.N.KZ.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R84_DE_UL_DF_19_N_LZ_TT;Auvergne-Rhône-Alpes;trimestre;Activités immobilières;DIREN.Q.R84.DE.UL.DF.19.N.LZ.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R84_DE_UL_DF_19_N_MN_TT;Auvergne-Rhône-Alpes;trimestre;Soutien aux entreprises;DIREN.Q.R84.DE.UL.DF.19.N.MN.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R84_DE_UL_DF_19_N_PS_TT;Auvergne-Rhône-Alpes;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R84.DE.UL.DF.19.N.PS.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R84_DE_UL_DF_19_N_ZZ_TT;Auvergne-Rhône-Alpes;trimestre;Tous secteurs;DIREN.Q.R84.DE.UL.DF.19.N.ZZ.TT;Auvergne-Rhône-Alpes - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R93_DE_UL_DF_19_N_AZ_TT;Provence-Alpes-Côte d?Azur;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R93.DE.UL.DF.19.N.AZ.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R93_DE_UL_DF_19_N_BE_TT;Provence-Alpes-Côte d?Azur;trimestre;Industrie;DIREN.Q.R93.DE.UL.DF.19.N.BE.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R93_DE_UL_DF_19_N_FZ_TT;Provence-Alpes-Côte d?Azur;trimestre;Construction;DIREN.Q.R93.DE.UL.DF.19.N.FZ.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R93_DE_UL_DF_19_N_G_TT;Provence-Alpes-Côte d?Azur;trimestre;Commerce et réparation automobile;DIREN.Q.R93.DE.UL.DF.19.N.G.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R93_DE_UL_DF_19_N_H_TT;Provence-Alpes-Côte d?Azur;trimestre;Transports et entreposage;DIREN.Q.R93.DE.UL.DF.19.N.H.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R93_DE_UL_DF_19_N_I_TT;Provence-Alpes-Côte d?Azur;trimestre;Hébergement et restauration;DIREN.Q.R93.DE.UL.DF.19.N.I.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R93_DE_UL_DF_19_N_JZ_TT;Provence-Alpes-Côte d?Azur;trimestre;Information et communication;DIREN.Q.R93.DE.UL.DF.19.N.JZ.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R93_DE_UL_DF_19_N_KZ_TT;Provence-Alpes-Côte d?Azur;trimestre;Activités financières et d'assurance;DIREN.Q.R93.DE.UL.DF.19.N.KZ.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R93_DE_UL_DF_19_N_LZ_TT;Provence-Alpes-Côte d?Azur;trimestre;Activités immobilières;DIREN.Q.R93.DE.UL.DF.19.N.LZ.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R93_DE_UL_DF_19_N_MN_TT;Provence-Alpes-Côte d?Azur;trimestre;Soutien aux entreprises;DIREN.Q.R93.DE.UL.DF.19.N.MN.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R93_DE_UL_DF_19_N_PS_TT;Provence-Alpes-Côte d?Azur;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R93.DE.UL.DF.19.N.PS.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R93_DE_UL_DF_19_N_ZZ_TT;Provence-Alpes-Côte d?Azur;trimestre;Tous secteurs;DIREN.Q.R93.DE.UL.DF.19.N.ZZ.TT;Provence-Alpes-Côte d?Azur - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_Q_R94_DE_UL_DF_19_N_AZ_TT;Corse;trimestre;Agriculture, sylviculture et pêche;DIREN.Q.R94.DE.UL.DF.19.N.AZ.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Agriculture, sylviculture et pêche - Brut
DIREN_Q_R94_DE_UL_DF_19_N_BE_TT;Corse;trimestre;Industrie;DIREN.Q.R94.DE.UL.DF.19.N.BE.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Industrie - Brut
DIREN_Q_R94_DE_UL_DF_19_N_FZ_TT;Corse;trimestre;Construction;DIREN.Q.R94.DE.UL.DF.19.N.FZ.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Construction - Brut
DIREN_Q_R94_DE_UL_DF_19_N_G_TT;Corse;trimestre;Commerce et réparation automobile;DIREN.Q.R94.DE.UL.DF.19.N.G.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Commerce et réparation automobile - Brut
DIREN_Q_R94_DE_UL_DF_19_N_H_TT;Corse;trimestre;Transports et entreposage;DIREN.Q.R94.DE.UL.DF.19.N.H.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Transports et entreposage - Brut
DIREN_Q_R94_DE_UL_DF_19_N_I_TT;Corse;trimestre;Hébergement et restauration;DIREN.Q.R94.DE.UL.DF.19.N.I.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Hébergement et restauration - Brut
DIREN_Q_R94_DE_UL_DF_19_N_JZ_TT;Corse;trimestre;Information et communication;DIREN.Q.R94.DE.UL.DF.19.N.JZ.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Information et communication - Brut
DIREN_Q_R94_DE_UL_DF_19_N_KZ_TT;Corse;trimestre;Activités financières et d'assurance;DIREN.Q.R94.DE.UL.DF.19.N.KZ.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités financières et d'assurance - Brut
DIREN_Q_R94_DE_UL_DF_19_N_LZ_TT;Corse;trimestre;Activités immobilières;DIREN.Q.R94.DE.UL.DF.19.N.LZ.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Activités immobilières - Brut
DIREN_Q_R94_DE_UL_DF_19_N_MN_TT;Corse;trimestre;Soutien aux entreprises;DIREN.Q.R94.DE.UL.DF.19.N.MN.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Soutien aux entreprises - Brut
DIREN_Q_R94_DE_UL_DF_19_N_PS_TT;Corse;trimestre;Enseign., santé, act. soc. et services aux ménages;DIREN.Q.R94.DE.UL.DF.19.N.PS.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Enseign., santé, act. soc. et services aux ménages - Brut
DIREN_Q_R94_DE_UL_DF_19_N_ZZ_TT;Corse;trimestre;Tous secteurs;DIREN.Q.R94.DE.UL.DF.19.N.ZZ.TT;Corse - Nb de défaillances d'entreprises cumulé sur le trimestre - Tous secteurs - Brut
DIREN_W_FR_DE_UL_DF_20_N_ZZ_TT;Démographie d'Entreprises;;Tous secteurs;DIREN.W.FR.DE.UL.DF.20.N.ZZ.TT;Démographie d'Entreprises - Nombre de défaillances - Tous secteurs - Toutes tailles - Unités légales - Cumul hebdomadaire - Brut
